Marca,Modelo,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,Idade_Veiculo,Km_por_Ano
Chevrolet,Onix Plus,180586.0,Cinza,Manual,Flex,2,34938.8,10,16416.909090909092
Chevrolet,Tracker,163820.0,Cinza,Manual,Diesel,2,26596.0,20,7800.952380952381
Chevrolet,S10,149162.0,Preto,Automático,Gasolina,2,32484.6,16,8774.235294117647
Chevrolet,Onix,59133.0,Preto,Automático,Flex,2,54928.4,16,3478.4117647058824
Chevrolet,Onix,188350.0,Branco,Automático,Gasolina,2,10000.0,25,7244.2307692307695
Chevrolet,Onix Plus,167534.0,Prata,Manual,Flex,4,29353.200000000004,21,7615.181818181818
Chevrolet,S10,85600.0,Prata,Manual,Gasolina,4,39885.0,21,3890.909090909091
Chevrolet,Onix Plus,89418.0,Preto,Manual,Diesel,2,39005.4,23,3725.75
Chevrolet,Onix,144675.0,Prata,Manual,Gasolina,4,27293.0,22,6290.217391304348
Chevrolet,Onix Plus,107809.0,Branco,Manual,Diesel,2,53141.2,9,10780.9
Chevrolet,Onix Plus,19628.0,Azul,Manual,Flex,4,70985.4,10,1784.3636363636363
Chevrolet,Onix Plus,145750.0,Prata,Manual,Flex,2,48626.0,9,14575.0
Chevrolet,Tracker,26477.0,Azul,Manual,Flex,4,50521.6,23,1103.2083333333333
Chevrolet,Tracker,97100.0,Preto,Manual,Diesel,4,63637.0,4,19420.0
Chevrolet,S10,17270.0,Prata,Manual,Flex,2,79976.0,3,4317.5
Chevrolet,Tracker,124790.0,Prata,Manual,Gasolina,2,57343.0,2,41596.666666666664
Chevrolet,Tracker,113982.0,Cinza,Automático,Diesel,2,35521.6,23,4749.25
Chevrolet,Onix Plus,60631.0,Preto,Manual,Gasolina,2,50033.8,17,3368.3888888888887
Chevrolet,Onix,110661.0,Azul,Manual,Diesel,4,42768.8,18,5824.263157894737
Chevrolet,Tracker,23068.0,Prata,Manual,Flex,4,54572.4,18,1214.1052631578948
Chevrolet,Onix Plus,150147.0,Vermelho,Manual,Flex,4,49972.600000000006,9,15014.7
Chevrolet,Onix Plus,55119.0,Azul,Manual,Flex,2,60789.2,14,3674.6
Chevrolet,Tracker,148893.0,Preto,Manual,Flex,2,52773.4,7,18611.625
Chevrolet,S10,75547.0,Branco,Manual,Gasolina,2,49911.6,18,3976.157894736842
Chevrolet,Onix,198063.0,Preto,Automático,Gasolina,2,37720.4,9,19806.3
Chevrolet,Onix,88465.0,Cinza,Automático,Diesel,2,38645.0,20,4212.619047619048
Chevrolet,S10,137845.0,Preto,Automático,Flex,4,44308.0,11,11487.083333333334
Chevrolet,Onix Plus,97883.0,Branco,Automático,Flex,4,43369.4,18,5151.736842105263
Chevrolet,Onix,117847.0,Preto,Manual,Gasolina,4,37911.600000000006,17,6547.055555555556
Chevrolet,Onix Plus,185323.0,Cinza,Manual,Flex,4,26683.4,19,9266.15
Chevrolet,Onix Plus,195578.0,Preto,Manual,Gasolina,2,18673.4,23,8149.083333333333
Chevrolet,Onix Plus,13144.0,Prata,Automático,Flex,2,81100.2,2,4381.333333333333
Chevrolet,Onix Plus,187553.0,Branco,Manual,Flex,4,43453.4,5,31258.833333333332
Chevrolet,Tracker,69885.0,Vermelho,Manual,Flex,2,43694.0,21,3176.590909090909
Chevrolet,Onix,154574.0,Prata,Manual,Flex,2,28725.2,22,6720.608695652174
Chevrolet,Onix Plus,137312.0,Prata,Automático,Flex,4,28479.6,20,6538.666666666667
Chevrolet,Tracker,107889.0,Preto,Automático,Flex,4,67740.2,2,35963.0
Chevrolet,S10,24238.0,Branco,Automático,Diesel,2,72594.4,10,2203.4545454545455
Chevrolet,S10,105385.0,Vermelho,Manual,Flex,4,56101.0,5,17564.166666666668
Chevrolet,Onix,141332.0,Prata,Manual,Gasolina,2,46916.600000000006,12,10871.692307692309
Chevrolet,Tracker,186171.0,Azul,Manual,Diesel,4,21158.800000000003,24,7446.84
Chevrolet,S10,24769.0,Cinza,Automático,Diesel,2,60438.2,14,1651.2666666666667
Chevrolet,Tracker,49704.0,Vermelho,Manual,Flex,2,66454.2,11,4142.0
Chevrolet,Onix Plus,27151.0,Preto,Automático,Flex,2,55747.8,16,1597.1176470588234
Chevrolet,Tracker,13021.0,Cinza,Automático,Diesel,2,68837.8,10,1183.7272727272727
Chevrolet,Onix,126832.0,Branco,Manual,Flex,4,57769.600000000006,6,18118.85714285714
Chevrolet,Onix Plus,87051.0,Preto,Automático,Gasolina,4,71028.8,4,17410.2
Chevrolet,Onix,125275.0,Preto,Manual,Flex,4,59861.0,4,25055.0
Chevrolet,Tracker,149517.0,Cinza,Manual,Gasolina,2,44704.600000000006,8,16613.0
Chevrolet,S10,61320.0,Vermelho,Manual,Diesel,4,49963.0,17,3406.6666666666665
Chevrolet,S10,32150.0,Cinza,Manual,Diesel,4,54246.0,16,1891.1764705882354
Chevrolet,Onix Plus,85349.0,Azul,Automático,Flex,4,55159.2,14,5689.933333333333
Chevrolet,Tracker,190114.0,Azul,Automático,Gasolina,2,23964.2,18,10006.0
Chevrolet,Onix,5722.0,Azul,Automático,Flex,4,75200.6,7,715.25
Chevrolet,S10,125101.0,Branco,Manual,Flex,2,37674.8,18,6584.263157894737
Chevrolet,Onix Plus,150410.0,Cinza,Manual,Diesel,2,28802.0,20,7162.380952380952
Chevrolet,Tracker,130920.0,Preto,Manual,Flex,2,49702.0,10,11901.818181818182
Chevrolet,Tracker,41715.0,Preto,Manual,Flex,2,49654.0,23,1738.125
Chevrolet,Onix Plus,22474.0,Prata,Manual,Diesel,4,50769.2,20,1070.1904761904761
Chevrolet,S10,9646.0,Vermelho,Manual,Gasolina,2,58361.8,22,419.39130434782606
Chevrolet,Onix,160412.0,Azul,Automático,Gasolina,2,38628.6,14,10694.133333333333
Chevrolet,S10,114559.0,Cinza,Manual,Diesel,2,31120.2,22,4980.826086956522
Chevrolet,Onix Plus,16737.0,Prata,Automático,Diesel,4,75584.6,5,2789.5
Chevrolet,Onix Plus,176559.0,Cinza,Manual,Flex,2,31888.2,15,11034.9375
Chevrolet,S10,25099.0,Azul,Automático,Flex,2,70028.2,7,3137.375
Chevrolet,Onix Plus,16819.0,Branco,Manual,Flex,4,55764.2,19,840.95
Chevrolet,Onix Plus,106741.0,Vermelho,Manual,Diesel,4,41530.8,16,6278.882352941177
Chevrolet,S10,7160.0,Vermelho,Manual,Flex,4,64052.0,19,358.0
Chevrolet,Tracker,163764.0,Preto,Manual,Diesel,2,28104.2,16,9633.176470588236
Chevrolet,S10,5282.0,Prata,Manual,Flex,4,68382.6,12,406.3076923076923
Chevrolet,Onix,15451.0,Preto,Manual,Gasolina,4,72227.8,10,1404.6363636363637
Chevrolet,Onix Plus,147964.0,Vermelho,Manual,Gasolina,4,35583.2,16,8703.764705882353
Chevrolet,Tracker,78702.0,Branco,Manual,Gasolina,2,46490.6,19,3935.1
Chevrolet,Onix,138313.0,Branco,Automático,Diesel,2,58055.4,5,23052.166666666668
Chevrolet,Onix,49700.0,Preto,Automático,Gasolina,2,67424.0,5,8283.333333333334
Chevrolet,S10,29347.0,Branco,Automático,Diesel,4,46659.6,23,1222.7916666666667
Chevrolet,Onix Plus,184530.0,Azul,Manual,Flex,2,43665.0,7,23066.25
Chevrolet,Tracker,113346.0,Azul,Automático,Gasolina,4,62014.8,5,18891.0
Chevrolet,S10,182833.0,Preto,Automático,Flex,4,33506.4,16,10754.882352941177
Chevrolet,Onix,82485.0,Cinza,Manual,Diesel,2,47567.0,20,3927.8571428571427
Chevrolet,Onix,65064.0,Azul,Automático,Flex,4,69745.2,5,10844.0
Chevrolet,S10,135700.0,Vermelho,Manual,Diesel,4,42127.0,16,7982.35294117647
Chevrolet,Onix,16684.0,Cinza,Manual,Flex,2,76624.2,7,2085.5
Chevrolet,Tracker,117314.0,Prata,Automático,Diesel,4,42313.2,14,7820.933333333333
Chevrolet,S10,183987.0,Azul,Manual,Flex,4,37095.6,10,16726.090909090908
Chevrolet,Onix Plus,147919.0,Branco,Automático,Diesel,2,22751.2,24,5916.76
Chevrolet,Tracker,189241.0,Branco,Manual,Gasolina,2,16463.799999999996,25,7278.5
Chevrolet,Tracker,69051.0,Azul,Automático,Gasolina,2,56615.8,14,4603.4
Chevrolet,Onix Plus,122179.0,Azul,Automático,Flex,4,25699.2,24,4887.16
Chevrolet,S10,122480.0,Branco,Automático,Flex,4,30800.0,23,5103.333333333333
Chevrolet,Tracker,173794.0,Preto,Manual,Flex,2,33119.2,17,9655.222222222223
Chevrolet,Onix,53857.0,Preto,Automático,Diesel,4,70831.6,3,13464.25
Chevrolet,S10,172936.0,Azul,Manual,Gasolina,2,29656.8,20,8235.047619047618
Chevrolet,Onix Plus,141591.0,Vermelho,Automático,Flex,4,44342.8,13,10113.642857142857
Chevrolet,S10,79864.0,Azul,Manual,Flex,2,64102.2,7,9983.0
Chevrolet,Onix Plus,5258.0,Azul,Manual,Flex,4,65163.4,15,328.625
Chevrolet,Onix,58277.0,Cinza,Manual,Diesel,4,54861.6,13,4162.642857142857
Chevrolet,Onix Plus,1591.0,Cinza,Automático,Diesel,2,65188.8,19,79.55
Chevrolet,Tracker,91033.0,Branco,Automático,Diesel,4,39374.4,23,3793.0416666666665
Chevrolet,Onix Plus,197946.0,Azul,Manual,Diesel,4,45066.8,3,49486.5
Chevrolet,S10,183975.0,Branco,Manual,Flex,2,26015.0,19,9198.75
Chevrolet,Onix,175245.0,Prata,Automático,Flex,2,30149.0,13,12517.5
Chevrolet,Onix Plus,183835.0,Prata,Automático,Diesel,4,27155.0,20,8754.047619047618
Chevrolet,S10,79217.0,Azul,Automático,Diesel,4,44133.6,17,4400.944444444444
Chevrolet,Onix,171674.0,Preto,Manual,Flex,4,37937.2,12,13205.692307692309
Chevrolet,S10,49411.0,Branco,Automático,Diesel,2,68641.8,10,4491.909090909091
Chevrolet,Tracker,112189.0,Prata,Automático,Diesel,4,42518.2,17,6232.722222222223
Chevrolet,S10,24297.0,Prata,Automático,Gasolina,2,50726.6,23,1012.375
Chevrolet,Onix,48906.0,Preto,Manual,Diesel,2,45440.8,21,2223.0
Chevrolet,S10,82121.0,Cinza,Manual,Gasolina,2,51796.8,11,6843.416666666667
Chevrolet,S10,101975.0,Prata,Automático,Flex,2,46560.0,13,7283.928571428572
Chevrolet,Onix Plus,171508.0,Cinza,Automático,Flex,4,37290.4,15,10719.25
Chevrolet,S10,141558.0,Branco,Automático,Gasolina,4,21249.4,24,5662.32
Chevrolet,Onix Plus,198138.0,Vermelho,Automático,Flex,4,36227.4,6,28305.428571428572
Chevrolet,S10,101101.0,Cinza,Automático,Flex,4,53641.8,10,9191.0
Chevrolet,Onix Plus,20598.0,Preto,Manual,Gasolina,4,66254.4,11,1716.5
Chevrolet,Tracker,31024.0,Branco,Manual,Flex,2,65470.2,13,2216.0
Chevrolet,Tracker,32853.0,Vermelho,Automático,Gasolina,2,63597.4,12,2527.153846153846
Chevrolet,Onix Plus,93605.0,Prata,Automático,Flex,4,54392.0,10,8509.545454545454
Chevrolet,S10,190660.0,Preto,Automático,Gasolina,2,39330.0,8,21184.444444444445
Chevrolet,Onix Plus,123362.0,Cinza,Automático,Flex,2,31759.60000000001,20,5874.380952380952
Chevrolet,Onix,6577.0,Azul,Manual,Flex,4,46397.6,25,252.96153846153845
Chevrolet,Onix,169366.0,Vermelho,Automático,Gasolina,4,23450.8,20,8065.047619047619
Chevrolet,S10,155585.0,Vermelho,Manual,Gasolina,2,56786.0,2,51861.666666666664
Chevrolet,Onix,38009.0,Cinza,Automático,Diesel,2,62595.2,13,2714.9285714285716
Chevrolet,Onix,63976.0,Vermelho,Automático,Gasolina,4,56881.8,13,4569.714285714285
Chevrolet,S10,169509.0,Azul,Automático,Diesel,2,44106.2,7,21188.625
Chevrolet,Tracker,70935.0,Vermelho,Manual,Flex,4,49208.0,15,4433.4375
Chevrolet,Onix,142585.0,Branco,Automático,Diesel,2,51040.0,6,20369.285714285714
Chevrolet,Tracker,166500.0,Cinza,Manual,Flex,4,26471.0,19,8325.0
Chevrolet,S10,125593.0,Prata,Automático,Gasolina,4,64164.4,3,31398.25
Chevrolet,S10,161482.0,Preto,Automático,Diesel,4,44664.6,9,16148.2
Chevrolet,Onix,18464.0,Preto,Automático,Diesel,4,60364.2,20,879.2380952380952
Chevrolet,Onix,89272.0,Azul,Manual,Gasolina,2,64835.600000000006,4,17854.4
Chevrolet,Onix,107294.0,Cinza,Automático,Diesel,4,42998.2,19,5364.7
Chevrolet,Tracker,165206.0,Cinza,Automático,Flex,4,30574.800000000003,14,11013.733333333334
Chevrolet,Onix,95964.0,Vermelho,Automático,Gasolina,4,56836.2,6,13709.142857142857
Chevrolet,Onix Plus,52652.0,Prata,Automático,Flex,4,59547.6,13,3760.8571428571427
Chevrolet,Onix Plus,18980.0,Azul,Manual,Flex,4,77075.0,8,2108.8888888888887
Chevrolet,Onix Plus,127550.0,Preto,Automático,Gasolina,2,51506.0,10,11595.454545454546
Chevrolet,Onix,161749.0,Prata,Manual,Diesel,2,45757.2,7,20218.625
Chevrolet,Onix Plus,190306.0,Branco,Manual,Gasolina,4,20299.8,23,7929.416666666667
Chevrolet,S10,99332.0,Azul,Manual,Diesel,2,63098.600000000006,6,14190.285714285714
Chevrolet,S10,159005.0,Preto,Automático,Flex,4,37962.0,11,13250.416666666666
Chevrolet,Tracker,176513.0,Vermelho,Manual,Diesel,4,48674.4,2,58837.666666666664
Chevrolet,Onix,57260.0,Azul,Manual,Flex,4,53987.0,15,3578.75
Chevrolet,Tracker,32952.0,Azul,Manual,Diesel,4,58542.6,13,2353.714285714286
Chevrolet,Onix Plus,112761.0,Preto,Automático,Diesel,4,57852.8,3,28190.25
Chevrolet,Tracker,79098.0,Azul,Manual,Gasolina,4,66863.4,4,15819.6
Chevrolet,S10,28943.0,Preto,Manual,Diesel,4,64463.4,15,1808.9375
Chevrolet,Tracker,115152.0,Azul,Manual,Gasolina,2,31803.6,22,5006.608695652174
Chevrolet,Tracker,158393.0,Prata,Manual,Diesel,2,50542.4,3,39598.25
Chevrolet,Tracker,70283.0,Vermelho,Manual,Gasolina,2,39052.4,24,2811.32
Chevrolet,Tracker,89364.0,Azul,Automático,Diesel,4,47799.2,18,4703.368421052632
Chevrolet,S10,25177.0,Preto,Automático,Flex,4,67235.6,13,1798.357142857143
Chevrolet,Onix Plus,54339.0,Vermelho,Automático,Diesel,2,73467.2,3,13584.75
Chevrolet,Onix Plus,191775.0,Preto,Automático,Flex,4,42624.0,8,21308.333333333332
Chevrolet,Onix Plus,111138.0,Azul,Manual,Gasolina,4,34671.399999999994,19,5556.9
Chevrolet,Tracker,111178.0,Azul,Automático,Diesel,2,28334.4,23,4632.416666666667
Chevrolet,Tracker,69891.0,Azul,Automático,Diesel,4,51045.8,19,3494.55
Chevrolet,Tracker,63798.0,Cinza,Automático,Diesel,4,43810.4,19,3189.9
Chevrolet,Tracker,189856.0,Vermelho,Manual,Flex,4,22170.800000000003,18,9992.421052631578
Chevrolet,Tracker,151902.0,Cinza,Manual,Gasolina,2,43046.600000000006,8,16878.0
Chevrolet,Tracker,84360.0,Cinza,Automático,Gasolina,4,50675.0,13,6025.714285714285
Chevrolet,Onix Plus,134741.0,Cinza,Manual,Gasolina,2,37760.8,14,8982.733333333334
Chevrolet,Tracker,79918.0,Azul,Manual,Gasolina,4,53536.4,16,4701.058823529412
Chevrolet,Onix Plus,150170.0,Vermelho,Automático,Flex,4,57643.0,4,30034.0
Chevrolet,Onix Plus,86190.0,Cinza,Automático,Diesel,4,63949.0,8,9576.666666666666
Chevrolet,Onix,179307.0,Cinza,Manual,Diesel,2,33846.600000000006,15,11206.6875
Chevrolet,S10,88613.0,Azul,Automático,Gasolina,2,64444.4,3,22153.25
Chevrolet,Onix,47276.0,Cinza,Manual,Diesel,2,46759.8,25,1818.3076923076924
Chevrolet,Tracker,62278.0,Preto,Automático,Gasolina,4,43873.4,25,2395.3076923076924
Chevrolet,S10,163526.0,Prata,Manual,Diesel,4,28794.800000000003,16,9619.176470588236
Chevrolet,Onix Plus,142349.0,Vermelho,Automático,Gasolina,4,31116.2,23,5931.208333333333
Chevrolet,Onix,172256.0,Cinza,Automático,Diesel,2,29914.800000000003,17,9569.777777777777
Chevrolet,Onix Plus,28517.0,Azul,Manual,Diesel,4,61279.6,17,1584.2777777777778
Chevrolet,S10,7111.0,Branco,Manual,Diesel,4,65632.8,12,547.0
Chevrolet,Onix Plus,100190.0,Prata,Automático,Gasolina,4,38287.0,22,4356.086956521739
Chevrolet,Tracker,130874.0,Cinza,Automático,Flex,4,33988.2,21,5948.818181818182
Chevrolet,Onix,148453.0,Azul,Automático,Flex,2,38798.4,15,9278.3125
Chevrolet,Onix Plus,131065.0,Preto,Manual,Gasolina,2,23491.0,24,5242.6
Chevrolet,S10,53262.0,Branco,Manual,Flex,4,68374.6,10,4842.0
Chevrolet,Tracker,119744.0,Branco,Manual,Gasolina,2,25635.2,24,4789.76
Chevrolet,Onix,60275.0,Vermelho,Automático,Diesel,2,53888.0,16,3545.5882352941176
Chevrolet,Onix Plus,191988.0,Preto,Automático,Diesel,4,26120.4,16,11293.411764705883
Chevrolet,Onix Plus,70628.0,Cinza,Manual,Diesel,2,56610.4,12,5432.923076923077
Chevrolet,S10,145602.0,Preto,Automático,Flex,4,46895.6,11,12133.5
Chevrolet,Onix Plus,21735.0,Cinza,Manual,Diesel,4,57167.0,17,1207.5
Chevrolet,Tracker,111184.0,Prata,Automático,Gasolina,4,35948.2,20,5294.476190476191
Chevrolet,S10,119849.0,Azul,Manual,Diesel,4,35433.2,23,4993.708333333333
Chevrolet,S10,162381.0,Azul,Manual,Diesel,4,16523.8,25,6245.423076923077
Chevrolet,S10,158349.0,Preto,Automático,Gasolina,4,38616.2,12,12180.692307692309
Chevrolet,Onix Plus,86679.0,Prata,Automático,Diesel,2,55699.2,11,7223.25
Chevrolet,Onix,199261.0,Branco,Automático,Flex,4,32817.8,8,22140.11111111111
Chevrolet,Tracker,85765.0,Cinza,Manual,Diesel,4,47931.0,16,5045.0
Chevrolet,Onix Plus,11460.0,Cinza,Manual,Gasolina,2,83506.0,5,1910.0
Chevrolet,Onix Plus,46905.0,Preto,Manual,Diesel,2,51770.0,17,2605.8333333333335
Chevrolet,Onix,34985.0,Prata,Automático,Diesel,4,74892.0,3,8746.25
Chevrolet,Tracker,89197.0,Prata,Automático,Diesel,2,59087.6,7,11149.625
Chevrolet,Tracker,121282.0,Prata,Manual,Diesel,4,32984.600000000006,21,5512.818181818182
Chevrolet,Tracker,124887.0,Vermelho,Manual,Gasolina,2,51782.6,7,15610.875
Chevrolet,S10,157245.0,Branco,Automático,Gasolina,2,37716.0,12,12095.76923076923
Chevrolet,Onix Plus,117911.0,Vermelho,Automático,Flex,2,54214.8,10,10719.181818181818
Chevrolet,Onix,85768.0,Branco,Manual,Gasolina,2,65598.4,5,14294.666666666666
Chevrolet,Onix,89129.0,Cinza,Automático,Diesel,2,57723.2,10,8102.636363636364
Chevrolet,Tracker,14057.0,Prata,Manual,Diesel,2,56829.6,22,611.1739130434783
Chevrolet,S10,29114.0,Branco,Automático,Flex,2,71978.2,10,2646.7272727272725
Chevrolet,Onix,87857.0,Vermelho,Automático,Gasolina,2,46106.6,20,4183.666666666667
Chevrolet,S10,95886.0,Cinza,Manual,Flex,2,38492.8,23,3995.25
Chevrolet,Onix Plus,46845.0,Branco,Automático,Flex,4,62768.0,13,3346.0714285714284
Chevrolet,Onix Plus,21259.0,Prata,Manual,Flex,4,51961.2,24,850.36
Chevrolet,S10,93651.0,Vermelho,Manual,Flex,2,41714.8,21,4256.863636363636
Chevrolet,Tracker,70379.0,Vermelho,Manual,Gasolina,2,54993.2,14,4691.933333333333
Chevrolet,Tracker,148100.0,Vermelho,Automático,Gasolina,2,51461.0,8,16455.555555555555
Chevrolet,Onix Plus,125803.0,Vermelho,Manual,Diesel,4,25345.4,23,5241.791666666667
Chevrolet,Onix Plus,92907.0,Preto,Automático,Flex,2,56173.600000000006,11,7742.25
Chevrolet,Onix,135206.0,Prata,Automático,Diesel,2,46515.8,9,13520.6
Chevrolet,Onix,151765.0,Cinza,Automático,Diesel,2,31307.000000000004,20,7226.9047619047615
Chevrolet,S10,82839.0,Branco,Manual,Diesel,4,36545.2,23,3451.625
Chevrolet,Onix,2048.0,Prata,Automático,Diesel,2,56257.4,19,102.4
Chevrolet,Onix Plus,153554.0,Cinza,Manual,Gasolina,4,34391.2,13,10968.142857142857
Chevrolet,Tracker,117884.0,Branco,Automático,Flex,4,51383.2,10,10716.727272727272
Chevrolet,Onix,175669.0,Branco,Automático,Gasolina,2,34466.2,14,11711.266666666666
Chevrolet,S10,12152.0,Vermelho,Automático,Flex,4,64249.600000000006,12,934.7692307692307
Chevrolet,Onix,127286.0,Cinza,Automático,Gasolina,2,42529.8,13,9091.857142857143
Chevrolet,Onix,16583.0,Branco,Manual,Flex,2,80516.4,4,3316.6
Chevrolet,Tracker,60019.0,Azul,Automático,Flex,2,47596.2,20,2858.0476190476193
Chevrolet,Onix,127652.0,Cinza,Manual,Diesel,4,48587.6,12,9819.384615384615
Chevrolet,Onix Plus,176968.0,Cinza,Automático,Diesel,2,31688.4,16,10409.882352941177
Chevrolet,Onix,110629.0,Vermelho,Automático,Diesel,2,36817.2,19,5531.45
Chevrolet,Tracker,174513.0,Azul,Automático,Gasolina,4,26944.4,17,9695.166666666666
Chevrolet,Onix Plus,122652.0,Prata,Manual,Diesel,4,39547.6,20,5840.571428571428
Chevrolet,S10,30568.0,Cinza,Manual,Gasolina,2,50204.4,24,1222.72
Chevrolet,Onix Plus,8990.0,Azul,Manual,Diesel,4,68482.0,16,528.8235294117648
Chevrolet,Onix,184694.0,Vermelho,Automático,Gasolina,4,33298.200000000004,13,13192.42857142857
Chevrolet,Onix Plus,4170.0,Cinza,Automático,Flex,2,67998.0,16,245.2941176470588
Chevrolet,Onix,136208.0,Cinza,Manual,Diesel,2,39630.4,14,9080.533333333333
Chevrolet,Onix Plus,85031.0,Preto,Manual,Gasolina,4,37857.8,21,3865.0454545454545
Chevrolet,Onix,179718.0,Branco,Manual,Diesel,4,16207.4,22,7813.826086956522
Chevrolet,Onix Plus,83889.0,Preto,Manual,Gasolina,2,63068.2,9,8388.9
Chevrolet,Onix Plus,179322.0,Prata,Manual,Gasolina,4,14983.6,23,7471.75
Chevrolet,Onix Plus,106502.0,Prata,Automático,Diesel,4,57695.600000000006,9,10650.2
Chevrolet,Tracker,163791.0,Vermelho,Manual,Gasolina,4,31044.8,18,8620.578947368422
Chevrolet,Tracker,189405.0,Azul,Automático,Flex,2,18978.0,20,9019.285714285714
Chevrolet,Tracker,166373.0,Vermelho,Automático,Gasolina,2,37610.4,11,13864.416666666666
Chevrolet,Onix Plus,134595.0,Vermelho,Automático,Diesel,4,39307.0,17,7477.5
Chevrolet,Onix,23982.0,Azul,Automático,Diesel,4,70941.6,11,1998.5
Chevrolet,Onix,48390.0,Prata,Manual,Diesel,4,58192.0,16,2846.470588235294
Chevrolet,Tracker,51576.0,Prata,Manual,Gasolina,2,76630.8,4,10315.2
Chevrolet,Onix Plus,147288.0,Preto,Automático,Gasolina,2,37173.4,14,9819.2
Chevrolet,S10,62637.0,Vermelho,Automático,Flex,2,70095.6,7,7829.625
Chevrolet,Onix,129228.0,Azul,Manual,Diesel,4,28430.4,21,5874.0
Chevrolet,S10,133113.0,Preto,Manual,Diesel,2,44747.4,14,8874.2
Chevrolet,S10,127749.0,Azul,Automático,Gasolina,4,58398.2,6,18249.85714285714
Chevrolet,Onix Plus,65045.0,Azul,Automático,Gasolina,2,56473.0,12,5003.461538461538
Chevrolet,Tracker,29653.0,Preto,Automático,Diesel,4,85306.4,2,9884.333333333334
Chevrolet,Onix Plus,186423.0,Prata,Automático,Diesel,4,45066.4,4,37284.6
Chevrolet,S10,199372.0,Prata,Manual,Gasolina,4,30268.6,13,14240.857142857143
Chevrolet,Tracker,13533.0,Preto,Manual,Flex,2,86967.4,2,4511.0
Chevrolet,S10,61422.0,Prata,Automático,Diesel,4,56588.6,11,5118.5
Chevrolet,Onix Plus,107777.0,Vermelho,Automático,Flex,4,56922.6,10,9797.90909090909
Chevrolet,Tracker,189320.0,Preto,Automático,Flex,2,45559.0,2,63106.666666666664
Chevrolet,Onix,7644.0,Cinza,Manual,Gasolina,4,49578.2,23,318.5
Chevrolet,S10,51746.0,Branco,Manual,Gasolina,4,61537.8,9,5174.6
Chevrolet,Onix,89673.0,Azul,Automático,Gasolina,4,49309.4,17,4981.833333333333
Chevrolet,S10,55029.0,Prata,Manual,Flex,2,47568.2,22,2392.5652173913045
Chevrolet,Onix Plus,111705.0,Vermelho,Automático,Diesel,4,41356.0,17,6205.833333333333
Chevrolet,S10,38457.0,Prata,Manual,Gasolina,4,45879.6,21,1748.0454545454545
Chevrolet,Onix Plus,120082.0,Branco,Manual,Flex,2,52525.600000000006,8,13342.444444444445
Chevrolet,Onix,185366.0,Azul,Manual,Diesel,2,41606.8,7,23170.75
Chevrolet,Tracker,35902.0,Vermelho,Manual,Gasolina,4,70345.6,6,5128.857142857143
Chevrolet,S10,107416.0,Prata,Manual,Diesel,4,55565.8,11,8951.333333333334
Chevrolet,Onix Plus,153401.0,Cinza,Automático,Diesel,2,26213.8,25,5900.038461538462
Chevrolet,Onix,136408.0,Azul,Manual,Gasolina,4,58615.4,4,27281.6
Chevrolet,Tracker,113032.0,Branco,Automático,Gasolina,2,42009.600000000006,15,7064.5
Chevrolet,S10,7645.0,Preto,Automático,Flex,4,76929.0,10,695.0
Chevrolet,Tracker,137090.0,Preto,Automático,Gasolina,4,52525.0,9,13709.0
Chevrolet,Tracker,3268.0,Cinza,Automático,Gasolina,4,55985.4,20,155.61904761904762
Chevrolet,Onix Plus,131730.0,Vermelho,Manual,Diesel,2,27376.000000000004,22,5727.391304347826
Chevrolet,Onix,105885.0,Azul,Automático,Diesel,4,59103.0,8,11765.0
Chevrolet,Onix Plus,103541.0,Cinza,Manual,Gasolina,4,57890.8,10,9412.818181818182
Chevrolet,S10,162181.0,Prata,Manual,Gasolina,2,16130.8,25,6237.7307692307695
Chevrolet,Onix Plus,25319.0,Prata,Manual,Gasolina,2,46867.2,23,1054.9583333333333
Chevrolet,Tracker,42521.0,Branco,Automático,Diesel,4,44172.8,22,1848.7391304347825
Chevrolet,Onix Plus,174708.0,Cinza,Manual,Flex,2,21051.4,21,7941.272727272727
Chevrolet,Onix Plus,196038.0,Vermelho,Automático,Flex,4,35564.399999999994,9,19603.8
Chevrolet,Onix,97895.0,Azul,Manual,Gasolina,2,58552.0,6,13985.0
Chevrolet,Tracker,158454.0,Azul,Automático,Gasolina,2,23403.2,24,6338.16
Chevrolet,S10,168037.0,Prata,Automático,Diesel,2,24831.6,18,8844.052631578947
Chevrolet,Onix Plus,117540.0,Prata,Automático,Flex,4,60286.0,5,19590.0
Chevrolet,Tracker,37693.0,Branco,Automático,Diesel,2,66940.4,8,4188.111111111111
